customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2368-CUST,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,80.86,2833.95,No
2369-CUST,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.71,1030.84,Yes
2370-CUST,Male,1,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.74,1078.4,No
2371-CUST,Male,1,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,87.5,3326.1,No
2372-CUST,Male,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.59,693.49,No
2373-CUST,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.53,447.92,No
2374-CUST,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.78,1143.92,No
2375-CUST,Male,0,No,No,66,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),55.95,3672.84,No
2376-CUST,Female,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),75.48,3491.78,No
2377-CUST,Female,0,Yes,No,22,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,57.57,1285.48,No
2378-CUST,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.25,512.78,No
2379-CUST,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),83.07,4565.09,No
2380-CUST,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.81,959.21,No
2381-CUST,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.0,600.9,No
2382-CUST,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),63.72,778.77,No
2383-CUST,Male,0,Yes,No,14,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,93.76,1324.42,No
2384-CUST,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.01,956.07,Yes
2385-CUST,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,75.91,3071.85,No
2386-CUST,Female,0,Yes,Yes,34,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),79.48,2710.6,Yes
2387-CUST,Male,0,No,No,12,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.65,974.19,Yes
2388-CUST,Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.14,2462.03,No
2389-CUST,Male,0,No,No,25,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),51.02,1254.01,No
2390-CUST,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,88.63,3056.43,No
2391-CUST,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.56,911.07,No
2392-CUST,Male,0,No,No,22,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),63.75,1428.68,Yes
2393-CUST,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),77.25,157.82,Yes
2394-CUST,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,67.19,1685.27,No
2395-CUST,Female,0,No,No,45,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),70.89,3172.47,No
2396-CUST,Male,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,91.67,4944.49,No
2397-CUST,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,104.34,2184.97,Yes
2398-CUST,Male,1,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,84.1,2082.48,No
2399-CUST,Female,0,No,No,49,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),65.9,3239.29,No
2400-CUST,Female,0,No,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,85.49,3492.45,Yes
2401-CUST,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.81,50.15,Yes
2402-CUST,Female,0,No,No,7,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,52.07,375.36,No
2403-CUST,Female,0,Yes,No,65,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,61.34,3976.7,No
2404-CUST,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,97.0,3012.65,No
2405-CUST,Male,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.08,300.66,No
2406-CUST,Female,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,739.77,No
2407-CUST,Male,1,No,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.69,1419.51,Yes
2408-CUST,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),81.44,5205.96,No
2409-CUST,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),78.71,1574.79,Yes
2410-CUST,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),76.99,1449.8,Yes
2411-CUST,Female,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,57.66,3857.9,No
2412-CUST,Male,0,No,Yes,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.85,1090.23,No
2413-CUST,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,156.93,No
2414-CUST,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.89,1051.08,Yes
2415-CUST,Male,0,Yes,No,16,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.98,353.24,No
2416-CUST,Male,1,Yes,No,45,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),60.04,2725.37,No
2417-CUST,Female,1,No,Yes,25,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,57.62,1433.27,No
2418-CUST,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1068.75,No
2419-CUST,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,80.93,1694.42,No
2420-CUST,Male,0,Yes,No,29,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,81.65,2368.55,Yes
2421-CUST,Male,1,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.25,1004.63,No
2422-CUST,Female,0,No,No,25,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.51,2121.61,Yes
2423-CUST,Male,0,Yes,Yes,43,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.26,2457.78,No
2424-CUST,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.54,360.47,No
2425-CUST,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.01,1314.18,No
2426-CUST,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,86.13,4679.47,No
2427-CUST,Female,0,No,No,28,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,66.15,1827.18,No
2428-CUST,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,66.52,3098.42,No
2429-CUST,Female,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.97,1477.64,No
2430-CUST,Female,0,No,No,13,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,65.73,890.8,No
2431-CUST,Female,0,No,Yes,21,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,53.38,1124.58,No
2432-CUST,Female,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.85,345.34,No
2433-CUST,Male,0,No,No,54,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),63.22,3409.04,No
2434-CUST,Female,0,No,Yes,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.22,1310.91,Yes
2435-CUST,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,60.72,2431.68,No
2436-CUST,Female,0,No,Yes,32,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.52,1557.3,No
2437-CUST,Female,1,Yes,Yes,34,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.92,2365.88,No
2438-CUST,Male,0,No,No,0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0, ,Yes
2439-CUST,Female,1,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),81.66,1585.11,Yes
2440-CUST,Female,0,Yes,Yes,36,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),90.67,3254.13,No
2441-CUST,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.66,4381.67,No
2442-CUST,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.62,237.26,Yes
2443-CUST,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,57.36,55.98,No
2444-CUST,Male,0,No,No,65,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,57.78,3783.05,No
2445-CUST,Female,1,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.23,2423.31,Yes
2446-CUST,Male,1,No,No,28,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.96,2097.15,No
2447-CUST,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),72.89,720.31,Yes
2448-CUST,Female,1,Yes,Yes,30,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,66.11,1979.81,Yes
2449-CUST,Female,1,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),78.35,3188.68,Yes
2450-CUST,Female,0,Yes,No,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),83.71,2335.31,No
2451-CUST,Female,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,86.34,2685.39,Yes
2452-CUST,Female,0,Yes,Yes,54,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),45.4,2410.85,No
2453-CUST,Female,0,Yes,No,37,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),60.76,2254.7,No
2454-CUST,Female,0,No,No,11,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,63.82,676.0,Yes
2455-CUST,Female,1,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),77.96,1934.41,No
2456-CUST,Female,0,Yes,No,30,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),59.45,1804.17,No
2457-CUST,Male,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),61.19,2366.24,No
2458-CUST,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,847.43,No
2459-CUST,Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,80.07,2737.58,Yes
2460-CUST,Female,0,Yes,No,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),61.11,3363.32,No
2461-CUST,Female,0,No,No,35,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.62,1948.82,Yes
2462-CUST,Male,0,Yes,No,47,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,63.04,2955.91,Yes
2463-CUST,Female,0,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,74.45,2448.73,Yes
2464-CUST,Male,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.75,3559.18,No
2465-CUST,Female,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,88.03,1146.8,Yes
2466-CUST,Female,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.7,302.39,Yes
2467-CUST,Female,0,No,No,10,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),62.86,689.38,No
2468-CUST,Female,0,No,No,28,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,58.57,1632.69,No
2469-CUST,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),64.35,2839.31,No
2470-CUST,Male,0,Yes,No,24,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),86.04,2025.78,No
2471-CUST,Female,0,No,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,89.0,5060.52,No
2472-CUST,Female,1,Yes,No,14,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,52.13,730.34,Yes
2473-CUST,Female,1,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Electronic check,79.13,3218.85,No
2474-CUST,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.26,565.64,No
2475-CUST,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),85.0,4169.18,No
2476-CUST,Male,0,Yes,Yes,16,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),62.86,977.93,No
2477-CUST,Male,1,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),73.72,1166.09,Yes
2478-CUST,Male,0,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.16,753.79,No
2479-CUST,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,192.97,No
2480-CUST,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.91,3090.26,Yes
2481-CUST,Male,0,No,No,21,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.64,1336.4,No
2482-CUST,Male,0,No,Yes,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,1130.67,No
2483-CUST,Male,0,Yes,No,19,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),53.91,1052.18,No
2484-CUST,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Mailed check,84.87,3599.26,No
2485-CUST,Male,0,No,No,36,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,56.92,2084.03,Yes
2486-CUST,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.38,3589.57,No
2487-CUST,Female,0,Yes,Yes,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),88.23,3877.25,Yes
2488-CUST,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.37,653.48,No
2489-CUST,Female,1,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.5,743.14,No
2490-CUST,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,85.6,5893.84,Yes
2491-CUST,Male,1,Yes,Yes,68,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,No,Mailed check,76.92,5224.58,No
2492-CUST,Male,0,Yes,Yes,45,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.41,4075.31,Yes
2493-CUST,Female,1,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.55,748.02,No
2494-CUST,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.31,597.36,No
2495-CUST,Female,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,249.17,No
2496-CUST,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,79.18,3239.05,Yes
2497-CUST,Male,1,No,Yes,62,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),72.97,4527.46,No
2498-CUST,Female,1,No,Yes,21,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,64.4,1377.83,No
2499-CUST,Male,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,79.97,3442.18,No
2500-CUST,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,74.65,2217.54,No
2501-CUST,Female,0,No,No,38,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.83,3205.67,Yes
2502-CUST,Female,0,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.26,2028.46,No
2503-CUST,Female,0,No,No,35,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,64.11,2216.02,No
2504-CUST,Male,0,No,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.9,739.65,No
2505-CUST,Male,0,No,Yes,61,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,92.07,5626.1,No
2506-CUST,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,74.13,2821.61,No
2507-CUST,Female,1,Yes,Yes,40,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.99,2749.87,No
2508-CUST,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.54,1866.52,Yes
2509-CUST,Female,0,Yes,No,37,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,68.94,2527.51,No
2510-CUST,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.72,1151.48,No
2511-CUST,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),72.08,3814.58,No
2512-CUST,Male,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.69,888.7,No
2513-CUST,Male,0,No,No,4,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,66.97,260.44,No
2514-CUST,Male,0,Yes,Yes,26,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,61.21,1559.79,No
2515-CUST,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.22,1124.74,No
2516-CUST,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),62.58, ,No
2517-CUST,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),73.01,2340.33,No
2518-CUST,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,80.53,669.94,Yes
2519-CUST,Male,0,Yes,Yes,59,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),68.25,4025.98,No
